Timestamp,Sender,Message,Type
2024-12-08 14:33:40,Gülbin,ama o zaman masayı alamıyosun,Text
2024-12-08 14:33:56,Gülbin,çiçek ve kamera kritik hocam,Text
2024-12-08 14:34:05,Duru,masayı almak fotonun frameini çok bozuyosa we shouldnt işteee,Text
2024-12-08 14:34:14,Duru,kamera ve çiçek diye taka taka,Text
2024-12-08 14:34:20,Duru,asıl olayı bozuyoruz ahzhahzha,Text
2024-12-08 14:34:35,Duru,yani çiçeği elimize alalım kamerayı da iyice yaklaştıralım falan o zmn,Text
2024-12-08 14:34:40,Gülbin,haklısın bacımmm fotocu quewn öğret bize🙏🏻🙏🏻,Text
2024-12-08 14:34:43,Gülbin,yavaş yavaş öğrenioz,Text
2024-12-08 14:34:59,Duru,mesela bak burda kamera var orda çiçek de olabilir iyice yaklaştırırsak,Text
2024-12-08 14:35:03,Duru,HAJZJWJZJWJS,Text
2024-12-08 14:35:12,Duru,YOK YOK WE R DOING AMAZINNNGGG,Text
2024-12-08 14:35:17,Gülbin,ama cidden iki foto arasında bi profesyonellik farkı var,Text
2024-12-08 14:35:26,Duru,öğrencez hep birlikte ahxjwjjxs,Text
2024-12-08 14:35:29,Gülbin,olsun bu da samimi🥹💕🙏🏻😛,Text
2024-12-08 14:35:30,Azra,kameradaki,Text
2024-12-08 14:35:31,Azra,gotolari,Text
2024-12-08 14:35:32,Azra,aktaricaz,Text
2024-12-08 14:35:35,Azra,bakalim neler cikmis,Text
2024-12-08 14:35:35,Gülbin,ysss,Text
2024-12-08 14:35:37,Azra,🥰🥰🥰💗🥰🥰🥰💗🥰,Text
2024-12-08 14:35:41,Gülbin,ven baötım çok bişi yok,Text
2024-12-08 14:35:44,Gülbin,azranın güzel fotoları var,Text
2024-12-08 14:35:54,Azra,duru hanim cekti🙏🏻🙏🏻🥰🥰💗,Text
2024-12-08 14:35:55,Azra,bakalim,Text
2024-12-08 14:35:58,Azra,ins guzellerdir,Text
2024-12-08 14:36:04,Duru,ve bu fotoyu da gayet sevdim ve kullanırım da orası ayrı ama fotocu gözüme çarpan minik pet peeveimsi detayları göstermek adına ahzjwjzjwjd,Text
2024-12-08 14:36:35,Duru,yoksa her foto profesyonel gözükmek zorunda değil zaten jıst cute da olabilirr ahzjwjzjwjd,Text
2024-12-08 14:36:45,Duru,EVVVEEETTT,Text
2024-12-08 14:36:52,Duru,bazen de jıst tatlı ve samimi,Text
2024-12-08 14:37:00,Duru,yok yani cidden o açıdan beğendim ahhzahhx,Text
2024-12-08 14:37:08,Duru,aaaşşşkııımm seni yerim,Text
2024-12-08 14:37:45,Duru,ahzhajdh🧚✨🫠🫦,Text
2024-12-08 14:38:08,Duru,sen duyguyu almaya gitmek için kalktığın sırada bunlar ahhzahhxhs,Text
2024-12-08 14:38:29,Gülbin,yeah sikiyim sizi,Text
2024-12-08 14:41:12,Duru,best internet couplelarındandır,Text
2024-12-08 15:20:27,Duru,çok da güzel ad koymuştum yaa,Text
2024-12-08 15:20:56,Duru,OHA BUNA BAYYYYYIIILLLDDIIIIMMM ÇOOOKK GÜZEELL DUYGUUUUHH,Text
2024-12-08 15:21:38,Duru,ABİ ÇOOKK GÜZEEELL DELİRİCEM,Text
2024-12-08 15:35:29,Azra,kizlar secin lutfwn,Text
2024-12-08 15:58:23,Azra,somer sefe bakin,Text
2024-12-08 15:58:25,Azra,HENFMWJXMWJFMWKDWKD,Text
2024-12-08 15:58:27,Azra,BIRILERINI,Text
2024-12-08 15:58:29,Azra,ZORBALIYO,Text
2024-12-08 15:58:31,Azra,YEMEK YAPARKEN,Text
2024-12-08 16:00:04,Gülbin,SKDMFKCÖCLCÖFL ALLAHIM,Text
2024-12-08 16:16:48,Defne,bakicammmmmm,Text
2024-12-08 17:41:30,Duru,bacım bence bu,Text
2024-12-08 17:41:46,Duru,bu,Text
2024-12-08 17:41:54,Duru,ve buu,Text
2024-12-08 17:41:58,Duru,seçmem gerekirsee,Text
2024-12-08 17:42:01,Duru,ama hepsi çok güzeeeelll,Text
2024-12-08 17:45:01,Azra,bunu bir yaptim,Text
2024-12-08 17:45:03,Azra,posttaaaaa,Text
2024-12-08 18:06:55,Defne,bayildim abi,Text
2024-12-08 18:22:17,Defne,ASIRI TATLI DELIRDIMMM,Text
2024-12-08 18:22:26,Defne,KANKA AMKKK,Text
2024-12-08 18:22:30,Defne,BU NASIL OLDU HEMEN ANLAYIN BUNU,Text
2024-12-08 18:22:41,Defne,BONENIN ORDAKI ISLEVSIZLIGI BENI BENDEN ALDI,Text
2024-12-08 18:22:55,Defne,MIMAR SELIM BEY DOKUNUSLARI O BONE,Text
2024-12-08 18:27:30,Gülbin,KANKA EVET,Text
2024-12-08 18:27:32,Gülbin,KOMEDİ,Text
2024-12-08 18:27:33,Gülbin,AHSNDKFÖFŞ,Text
2024-12-08 18:27:37,Gülbin,AŞIDI KOMEDİ,Text
2024-12-08 18:27:38,Gülbin,AHSNDJDKFMÖF,Text
2024-12-08 18:27:49,Gülbin,garson? oranın her şeyiyle ilgilenen adam,Text
2024-12-08 18:27:51,Gülbin,bizi sevdi,Text
2024-12-08 18:27:54,Gülbin,ilgilendi baya,Text
2024-12-08 18:27:59,Gülbin,genel zaten herkesle baya ilgileniyomuş,Text
2024-12-08 18:28:12,Gülbin,size pizza da yaptırırım mutfalta dedi,Text
2024-12-08 18:38:06,Azra,HENCMWKXMWJDMWDKKWD,Text
2024-12-08 18:38:07,Azra,CIDDEN,Text
2024-12-08 18:38:18,Azra,kanka,Text
2024-12-08 18:38:21,Azra,googledan,Text
2024-12-08 18:38:26,Azra,adama sey yapmayi unutmaaa,Text
2024-12-08 18:38:27,Azra,askomuzzz,Text
2024-12-08 18:38:30,Azra,cidden hak ediyo,Text
2024-12-08 18:44:01,Gülbin,yaDımmm,Text
2024-12-08 18:44:15,Defne,ya yerimmm,Text
2024-12-08 20:17:31,Duru,ay kızzz ne ara post atttıınnn,Text
2024-12-08 20:17:43,Duru,işte we see each othaaaa,Text
2024-12-08 20:17:46,Duru,same vision,Text
2024-12-08 20:18:28,Duru,KANKA TÜM GECE BU ŞAKAYI YAPIP KENDİ KENDİME GÜLDÜM,Text
2024-12-08 20:18:33,Duru,KIRK DEFA SÖYLEDİM BUNU,Text
2024-12-08 20:18:35,Duru,ABSHWHZHWJZJWKZJWMXH,Text
2024-12-08 20:18:54,Duru,ömer bey miydi adı neydi,Text
2024-12-08 20:19:00,Duru,o videoyu yükledin mi sen azra,Text
2024-12-08 20:19:06,Duru,ona çok takmıştı ahzjwjxhwhx,Text
2024-12-08 20:19:12,Duru,videoyu yükleyinnnnn diye haskahxj,Text
2024-12-08 20:42:49,Azra,HEMCNWHXNWHXNWDJWMD?????,Text
2024-12-08 20:43:07,Azra,gulbise dedim,Text
2024-12-08 20:43:09,Azra,ben google seyini,Text
2024-12-08 20:43:12,Azra,kullanmiyorum hic,Text
2024-12-08 20:43:16,Azra,BILMIYOM GUZUM BENN,Text
2024-12-08 20:57:37,Duru,HAHZHWJZJWJZJWJZJS,Text
2024-12-08 20:57:45,Duru,KANKAAAA AHDJWJDJAJD ABAYI YAKMIŞŞŞŞ FENNAAAA,Text
2024-12-08 20:58:03,Azra,ay asla da yakmamis,Text
2024-12-08 20:58:06,Azra,konusuyo bos bos,Text
2024-12-08 20:58:10,Azra,ben yazdim bu cocuga,Text
2024-12-08 20:58:11,Azra,YAZ BANA DEDIM,Text
2024-12-08 20:58:15,Azra,tik yok,Text
2024-12-08 20:58:18,Azra,boyle erkekten olmazzzzzz,Text
2024-12-08 20:58:20,Azra,OLMAZZZZ,Text
2024-12-08 21:01:53,Defne,KANKAAA BIZ AYNI KISI OLABILIR MIYUZ???,Text
2024-12-08 21:04:05,Defne,AMKKKKK,Text
2024-12-08 21:04:16,Defne,AZRA NIYE,Text
2024-12-08 21:04:25,Defne,HAYIR ABI,Text
2024-12-08 21:04:30,Defne,YAVUZ COK TIPSIZ,Text
2024-12-08 21:04:40,Azra,kanka,Text
2024-12-08 21:04:45,Azra,1 aydan,Text
2024-12-08 21:04:46,Azra,fazla,Text
2024-12-08 21:04:49,Azra,oluyo o olayin,Text
2024-12-08 21:04:51,Azra,hatta buraya,Text
2024-12-08 21:04:52,Azra,ss atmistim,Text
2024-12-08 21:04:54,Azra,HNECNWNDJWMDKWKD,Text
2024-12-08 21:04:59,Defne,tm yine de,Text
2024-12-08 21:05:15,Azra,HENCNWNDNWKDMWJDNWJXNWDJWNDKQMDMWKSKWKA,Text
2024-12-08 21:05:17,Azra,TRIPLERE BAK,Text
2024-12-08 21:05:37,Gülbin,ay çok korkunç ve iğrenç,Text
2024-12-08 21:05:59,Defne,EWWW SIRF GUZEL KIZ VALIDASYONU ALMAK ICIN YAZAN O ERKEK,Text
2024-12-08 21:07:28,Duru,ay zaten deee,Text
2024-12-08 21:07:37,Duru,HAKXKWKXKWKXKWKDS ZATOOO,Text
2024-12-08 21:07:47,Duru,single brain cell,Text
2024-12-08 21:07:54,Defne,😝😝,Text
2024-12-08 21:08:05,Duru,OHA ADI BİLE BENİ BENDEN ALDI,Text
2024-12-08 21:08:13,Gülbin,altın kelebek var kanaldde,Text
2024-12-08 21:08:30,Defne,BUNU TUTUYORUM CUNKU ELIMDE SU AN,Text
2024-12-08 21:08:33,Duru,HANZJAJXJS hoş ve komik negative version,Text
2024-12-08 21:08:38,Duru,korkunç ve iğrenç,Text
2024-12-08 21:08:39,Defne,HOS VE KOMIK,Text
2024-12-08 21:08:46,Defne,NE TATLIAUQH,Text
2024-12-08 21:08:50,Gülbin,boşver kaşardı zat,Text
2024-12-08 21:08:56,Defne,BUNU DE DIYE ATTIM,Text
2024-12-08 21:08:56,Gülbin,AKEKDKFÖFÖFÖF,Text
2024-12-08 21:08:58,Duru,ahjwjxjwjd aile grubu teyze mesajı,Text
2024-12-08 21:09:02,Gülbin,AHWNENDMFL I KNOWWW,Text
2024-12-08 21:09:05,Defne,YAPTIGIM HER SEYI GULBIN ICIN YAPIYORUM,Text
2024-12-08 21:09:06,Defne,EBQVWVWHHWHWHQU,Text
2024-12-08 21:09:14,Duru,🧿,Text
2024-12-08 21:09:21,Duru,gitti mi eniştem yani,Text
2024-12-08 21:09:23,Duru,budoya,Text
2024-12-08 21:09:25,Defne,evt,Text
2024-12-08 21:09:32,Gülbin,AY GİRAY ALDI,Text
2024-12-08 21:09:32,Defne,10 dk once,Text
2024-12-08 21:09:32,Gülbin,ÖDÜL,Text
2024-12-08 21:09:33,Gülbin,PRENS,Text
2024-12-08 21:09:35,Gülbin,AYYYYY,Text
2024-12-08 21:09:36,Defne,girayyyy,Text
2024-12-08 21:09:37,Gülbin,EN İYİ KOMEDİ ERKEK,Text
2024-12-08 21:09:40,Defne,GIRAAATYY,Text
2024-12-08 21:09:45,Duru,AAAAAAAAA,Text
2024-12-08 21:09:50,Duru,AS HE SHOULLDDDD,Text
2024-12-08 21:09:59,Duru,🥲🥲🥲,Text
2024-12-08 21:10:51,Duru,ABİ BEN DÜN DOLULUKTAN BUNU HİÇ APPRECIATE EDEMEDİM,Text
2024-12-08 21:10:59,Duru,ESLEM EVREN VE MATE,Text
2024-12-08 21:11:08,Duru,THE MOST RANDOMIZED GROUP OF FRIENDS EVER,Text
2024-12-08 21:11:10,Duru,BASJWHZJWJXJWMXKWJD,Text
2024-12-08 21:11:13,Defne,ever amk agliycaktim,Text
2024-12-08 21:11:17,Defne,ve sinifimdan bi otistik,Text
2024-12-08 21:11:19,Defne,HHAHAHA,Text
2024-12-08 21:11:31,Duru,hani bi sitcomda geniş arkadaş grubundan bi bölğmde en alakasızlar bi arsda kalmış gibi,Text
2024-12-08 21:11:35,Duru,HASHAHXJANZAJZJSHZJAHXHAH,Text
2024-12-08 21:11:36,Defne,JDHAHWHA,Text
2024-12-08 21:11:37,Gülbin,EN İYİ KOMEDİYİ DE PRENS ALDI,Text
2024-12-08 21:11:41,Defne,NE DIYOSUNNNN,Text
2024-12-08 21:11:53,Duru,HWJZJWJXAJJZA ABİ BU DA ÇOK RANDKM HOW DID THAT HAPPEN,Text
2024-12-08 21:12:12,Duru,KALİTEEEEE,Text
2024-12-08 21:12:33,Defne,abi prensi bitirdiniz mi,Text
2024-12-08 21:12:39,Duru,ya baya tatlısınız,Text
2024-12-08 21:12:42,Duru,🧿,Text
2024-12-08 21:12:50,Duru,o boyalarla naptınız,Text
2024-12-08 21:13:01,Duru,İNANILMAZ İYİ BUNLARRR AHXJAJXJAJ AŞŞIRI TATLIII,Text
2024-12-08 21:13:02,Defne,paint by numbers,Text
2024-12-08 21:13:05,Defne,fake,Text
2024-12-08 21:13:08,Defne,HAHHEHQHEHQHW,Text
2024-12-08 21:13:31,Duru,BENİM MAX POZ VERME ARTIK HAHZHWJZJWJZJWJZAJUDD,Text
2024-12-08 21:13:34,Gülbin,OF ÇOK SEVİNDİM,Text
2024-12-08 21:13:44,Gülbin,DELİRCEM EVET,Text
2024-12-08 21:14:14,Duru,HAKZAJMZJWKXJWJS,Text
2024-12-08 21:14:22,Duru,ajzjwkxka slk ciddiyim,Text
2024-12-08 21:14:44,Duru,evren bıyıkla çok hot olmuş yaaa,Text
2024-12-08 21:15:07,Duru,hamarat drğil değiştirmeni öneririm bunu,Text
2024-12-08 21:18:26,Duru,HAHZJWKXKALLXLWKD EVET.,Text
2024-12-08 21:19:23,Duru,kapattım açtım foto video sildim anncak kendine geldi azcık daha,Text
2024-12-08 21:20:00,Gülbin,olm en iyi çocuk ıyuncunun konuşmasına ağladım,Text
2024-12-08 21:20:00,Gülbin,wow,Text
2024-12-08 21:20:19,Gülbin,inanılmaz küçük yani 5-6 yaş,Text
2024-12-08 21:20:23,Gülbin,inanılmaz konuştu,Text
2024-12-08 21:20:24,Gülbin,wow,Text
2024-12-08 21:21:59,Duru,delircem,Text
2024-12-08 21:25:14,Gülbin,KANKA,Text
2024-12-08 21:25:15,Gülbin,AUSJDKDLDK,Text
2024-12-08 21:25:17,Gülbin,KENDİNİ KAYBETTİ,Text
2024-12-08 21:28:21,Defne,HAHHAHAHAHAHAHAHAHAJA,Text
2024-12-08 21:28:24,Defne,GITMESIN,Text
2024-12-08 21:28:29,Defne,GITMESIN,Text
2024-12-08 21:28:32,Defne,NIHAL,Text
2024-12-08 21:34:06,Duru,HHWJZJWJXKWKZKSJD ALLAMMM,Text
2024-12-08 22:47:14,Defne,bu ne katmer mi,Text
2024-12-08 22:47:16,Defne,kaymak mi,Text
2024-12-08 22:47:20,Defne,sekerpare mi,Text
2024-12-08 22:49:17,Gülbin,“hafif” keyword,Text
2024-12-08 22:49:26,Defne,goreceli bi kavram,Text
2024-12-08 22:55:09,Gülbin,AHANSHSNMD,Text
2024-12-08 23:24:39,Azra,HENCNWJXNWJDMWD,Text
2024-12-08 23:36:31,Gülbin,bu kim ya,Text
2024-12-08 23:36:42,Defne,eandom rc 25,Text
2024-12-08 23:36:48,Gülbin,wflemewflekmwfelkwefm,Text
2024-12-08 23:36:56,Gülbin,abi senin şu alt dönemlere olan ilgi alaka kimsede yok,Text
2024-12-08 23:37:02,Defne,hayir ama burda okey,Text
2024-12-08 23:37:07,Defne,KAYA GUVENDIYE DONUSMUS,Text
2024-12-08 23:37:10,Defne,NDBBAHAHQHWHHAHAHA,Text
2024-12-08 23:37:17,Gülbin,evet abbi kaya güvendi sandım,Text
2024-12-08 23:37:19,Gülbin,sonra adına baktım,Text
2024-12-08 23:37:20,Gülbin,wfkmwefkmwfe,Text
2024-12-08 23:37:32,Defne,bacim,Text
2024-12-08 23:37:38,Defne,kil hamurunu unutturma 😩🥺,Text
2024-12-08 23:37:40,Defne,getirim,Text
2024-12-08 23:44:38,Gülbin,oha alper rende sevgilisine evlenme teklifi etti ödül aldıktan sonra,Text
2024-12-08 23:44:42,Gülbin,A MANNNN,Text
2024-12-08 23:44:46,Gülbin,timammmmm,Text
2024-12-08 23:44:54,Gülbin,ay ben onlara yorum yapamadım,Text
2024-12-08 23:44:58,Gülbin,VİDEOSUNU ÇEKSENE,Text
2024-12-08 23:45:06,Azra,neeeeeee,Text
2024-12-08 23:45:12,Gülbin,mine his diye,Text
2024-12-08 23:47:07,Defne,KANKA,Text
2024-12-08 23:47:09,Defne,AMK,Text
2024-12-08 23:47:16,Defne,ONLAR COK FAZLA KERE AYRILIP BARISMADI MI,Text
2024-12-08 23:47:20,Defne,hemen onu yapiyorum,Text
2024-12-09 00:13:23,Ben,aynı dersin şu an yarın gece yarısına olan labini yapıyorum,Text
2024-12-09 00:13:23,Defne,🫣🫣,Text
2024-12-09 00:13:29,Defne,AMKKK,Text
2024-12-09 00:13:31,Ben,aynı dersin 14 üne midtermü var,Text
2024-12-09 00:13:37,Ben,TAŞŞAK GEÇİYOLAR CIDDEN,Text
2024-12-09 00:13:38,Ben,hani,Text
2024-12-09 00:13:44,Ben,assskkm,Text
2024-12-09 00:13:44,Defne,NASIL YAPABILIYOLAR BUNU SIZE AQQ,Text
2024-12-09 00:13:51,Ben,thank you for the confirmation,Text
2024-12-09 00:13:56,Ben,bu çocuk bar ya bu çocuk,Text
2024-12-09 00:13:59,Defne,no i mean ir,Text
2024-12-09 00:14:00,Ben,dersin ana tayi,Text
2024-12-09 00:14:02,Gülbin,olm delirmelik,Text
2024-12-09 00:14:02,Ben,bi görsem,Text
2024-12-09 00:14:10,Ben,ELLERIMLE,Text
2024-12-09 00:14:16,Ben,boğcam artık,Text
2024-12-09 00:14:25,Ben,nasılsınız,Text
2024-12-09 00:15:02,Ben,ah the perfrct sunday nighttt,Text
2024-12-09 00:15:07,Defne,TA atmadi ama dimi maili,Text
2024-12-09 00:15:11,Ben,such a gurllls nighttt,Text
2024-12-09 00:15:14,Ben,o o,Text
2024-12-09 00:15:24,Ben,YERIM KIZZIMIN YUZUNU,Text
2024-12-09 00:15:30,Defne,boka bak aq,Text
2024-12-09 00:16:11,Ben,çocuk bu gece yatağında ters dönücek,Text
2024-12-09 00:16:13,Ben,AS HE SHOULD,Text
2024-12-09 00:16:19,Ben,çok beddua aldı,Text
2024-12-09 00:16:21,Ben,HAK ETTI,Text
2024-12-09 00:17:41,Gülbin,gitti mi oğlan,Text
2024-12-09 00:18:00,Defne,doner doner icin rahat olsun,Text
2024-12-09 00:18:05,Defne,ayrildik dedim ya kasssar,Text
2024-12-09 00:18:07,Defne,yes,Text
2024-12-09 00:18:11,Gülbin,aaaa doğru,Text
2024-12-09 00:18:13,Defne,o gitti ben evrenle bylystum,Text
2024-12-09 00:18:17,Gülbin,WKDMDMD,Text
2024-12-09 00:18:29,Ben,herkes bir gün evine döner,Text
2024-12-09 00:18:30,Ben,djhdjvdoıjd,Text
2024-12-09 00:18:30,Defne,ben butun sosyalligimi,Text
2024-12-09 00:18:32,Ben,evrennn,Text
2024-12-09 00:18:37,Ben,ah evreni çok özledimm,Text
2024-12-09 00:18:37,Defne,uzak mesafe iliskilerinden aliyorum,Text
2024-12-09 00:18:43,Ben,"sen, değil bok",Text
2024-12-09 00:18:45,Ben,gel artık,Text
2024-12-09 00:18:52,Ben,AHAHAHA,Text
2024-12-09 00:18:53,Ben,kanka,Text
2024-12-09 00:18:56,Ben,whyy is thsi so true,Text
2024-12-09 00:19:00,Defne,burdaki kimseyle vakit gecirmiyorum ciddiyim,Text
2024-12-09 00:19:06,Defne,hani 0,Text
2024-12-09 00:19:26,Defne,🥺🥺🥺,Text
2024-12-09 00:20:42,Ben,bence bece,Text
2024-12-09 00:20:49,Ben,we found our crowd,Text
2024-12-09 00:20:53,Defne,🥺🥺🥺🥺,Text
2024-12-09 00:20:54,Ben,we hani öyle olunca duhcchs,Text
2024-12-09 00:21:02,Ben,insanın içinden çok da gemiyooo,Text
2024-12-09 00:21:11,Defne,kocanin en guzel yani,Text
2024-12-09 00:21:12,Defne,ders arasinda,Text
2024-12-09 00:21:14,Defne,eve gelip,Text
2024-12-09 00:21:21,Defne,nap 👉👈 ama yalniz nap degil,Text
2024-12-09 00:21:30,Defne,tam benlik olaymis,Text
2024-12-09 00:21:46,Defne,HIC ABI,Text
2024-12-09 00:22:03,Defne,herkes cok uninteresting size kiyasla hani,Text
2024-12-09 00:22:12,Defne,hani tamam dogal ama yine de,Text
2024-12-09 00:23:11,Ben,oy sizi yerimmmm,Text
2024-12-09 00:23:13,Ben,cozyyyyy,Text
2024-12-09 00:23:30,Ben,kızımıızı sıcak tutan bir oğlanı varr,Text
2024-12-09 00:23:33,Ben,gırrrrrr,Text
2024-12-09 00:23:56,Ben,off im soo happy that you are happy  an dthat ypu re feeling comfortable with someone,Text
2024-12-09 00:24:10,Ben,aldığım EN EN EEN ENE  major iltifat,Text
2024-12-09 00:24:52,Defne,en minor olmasi lazim,Text
2024-12-09 00:24:56,Defne,hani this is nothing,Text
2024-12-09 00:27:34,Ben,ASKIM NE DİYOSUNNN,Text
2024-12-09 00:27:47,Ben,OF BEN BU MOTİVASYONLA,Text
2024-12-09 00:27:56,Ben,lab midterm proje dinlemem,Text
2024-12-09 00:31:42,Ben,arkadaşlar üzgünüm çok validation gereken bir yerdeyim.. bu hafta kudurttu—pazar geceden,Text
2024-12-09 00:32:06,Gülbin,kankaaaaaa,Text
2024-12-09 00:32:07,Gülbin,allahım,Text
2024-12-09 00:32:09,Gülbin,DAYAN,Text
2024-12-09 00:32:11,Gülbin,DAYAN YAVRUMM,Text
2024-12-09 00:32:13,Gülbin,od cidden,Text
2024-12-09 00:32:14,Gülbin,wow,Text
2024-12-09 00:32:20,Defne,bu ne amk???????,Text
2024-12-09 00:32:27,Defne,duygu gercekten,Text
2024-12-09 00:32:29,Defne,idk how ur,Text
2024-12-09 00:32:30,Defne,wow,Text
2024-12-09 00:32:32,Defne,hani bayaaa wow,Text
2024-12-09 00:33:01,Ben,askım bammbaşk abi ödevdi diğer dersten—BENI GERDI,Text
2024-12-09 00:33:06,Ben,bi şey diycem,Text
2024-12-09 00:33:09,Ben,dğn gece olmasa,Text
2024-12-09 00:33:14,Ben,ben yapamazmışım...,Text
2024-12-09 00:33:18,Ben,ve hani GENEL,Text
2024-12-09 00:33:24,Ben,şu support olmasa,Text
2024-12-09 00:33:26,Defne,🥺🥺🥺,Text
2024-12-09 00:33:26,Ben,mental sağlık,Text
2024-12-09 00:33:41,Ben,MOMMY ıs proud of mee,Text
2024-12-09 00:33:44,Ben,ihihihihi,Text
2024-12-09 00:37:12,Gülbin,hani bammmbaşka,Text
2024-12-09 00:38:06,Ben,parrrdon da,Text
2024-12-09 00:38:15,Ben,AHAHAH HATIRLAR MISIN BILMEM,Text
2024-12-09 00:38:19,Ben,sığıra benzio,Text
2024-12-09 00:41:06,Defne,baya guzel,Text
2024-12-09 18:17:03,Duru,HAJSJWJZJWJZJWJZJWDJ,Text
2024-12-09 18:17:14,Duru,HEJZKWKZKWKXKW,Text
2024-12-09 18:18:05,Duru,ABİİİİ,Text
2024-12-09 18:19:42,Duru,abi this is woowww,Text
2024-12-09 18:20:24,Duru,her gün kütüpte olan olayı çığır açan bi event gibi anlatması,Text
2024-12-09 18:20:33,Duru,ilk defa gelmiş heralde,Text
2024-12-09 18:20:40,Defne,CİDDEN ONU DİCEKTİM,Text
2024-12-09 18:20:44,Duru,abi çok basic bi güzellik bence,Text
2024-12-09 18:20:49,Duru,okay hani tmm çok güsel ama,Text
2024-12-09 18:20:54,Duru,çok uninteresting geliyo bana,Text
2024-12-09 18:21:08,Defne,its not even a normal tuesday its a normal 13.00 pm for us,Text
2024-12-09 18:21:13,Duru,çok medyatik oldu artık her yerde klon gibi bunlardan görüyoruz,Text
2024-12-09 18:21:21,Duru,hejzjwdjwjhxajjzajeı exactlyyy,Text
2024-12-09 18:43:15,Defne,vision board uaptiniz mi,Text
2024-12-09 18:43:17,Defne,evet aq,Text
2024-12-09 18:43:22,Defne,en azindan pinterest board,Text
2024-12-09 18:54:27,Gülbin,yoqq,Text
2024-12-09 18:54:33,Defne,?,Text
2024-12-09 18:54:36,Defne,niye,Text
2024-12-09 18:54:48,Defne,yap,Text
2024-12-09 18:54:49,Defne,.,Text
2024-12-09 19:13:35,Ben,emir,Text
2024-12-09 19:15:29,Defne,hear me out yapmis,Text
2024-12-09 20:42:29,Gülbin,ay allahım,Text
2024-12-09 20:42:34,Gülbin,tiradımı yaptım,Text
2024-12-09 20:42:38,Gülbin,ve gönüllü oldum ilk çıktım,Text
2024-12-09 21:18:56,Azra,nasildii,Text
2024-12-09 21:18:59,Azra,nasil gecti,Text
2024-12-10 02:17:24,Defne,AAAAA,Text
2024-12-10 02:35:24,Defne,anlatcan mi bok,Text
2024-12-10 08:15:39,Defne,https://vt.tiktok.com/ZSjK141aC/,Text
2024-12-10 13:44:39,Duru,AAAAAA,Text
2024-12-10 13:45:05,Duru,r,Text
2024-12-10 13:45:42,Duru,doğal habitatı size yansıtmak istedim,Text
2024-12-10 13:46:40,Duru,zeynepin öğretmenliğinin hotlığı,Text
2024-12-10 13:46:41,Duru,AHSJAJDJAJDJAHD,Text
2024-12-10 13:47:40,Duru,HAJSJWJSHWHHSW BU İKONİK TİKTOKUMUZ,Text
2024-12-10 13:47:43,Duru,ÖZLEMİŞİM,Text
2024-12-10 13:47:45,Duru,İYİ Kİ ATMIŞSIN,Text
2024-12-10 14:00:38,Gülbin,BAMMMMBAŞKA,Text
2024-12-10 14:00:52,Gülbin,çok hotsın abi,Text
2024-12-10 14:01:31,Duru,yiaaaa ihihihi susss,Text
2024-12-10 14:01:59,Duru,aylardır elime göz kalemi almamışken yiğitin aynasında gelen makyaj dürtüsü ama cidden hajzjwjhwjzhwhd,Text
2024-12-10 14:10:03,Gülbin,bakmaya doyamadım aq,Text
2024-12-10 14:41:28,Azra,ohaaaaaaaaa,Text
2024-12-10 14:41:31,Azra,bacimmmmmm,Text
2024-12-10 14:41:36,Azra,bu seksilik nedir,Text
2024-12-10 14:41:37,Azra,NEDIR,Text
2024-12-10 14:41:51,Azra,O MILF ROLU,Text
2024-12-10 14:41:53,Azra,HABSBAHAHAHA,Text
2024-12-10 14:53:02,Duru,ahzhajjxa yia ne diyyyoossuunnn,Text
2024-12-10 14:53:14,Duru,BACCIIIIIMMMM👀🌝🧚,Text
2024-12-10 14:53:18,Duru,HAHZHAHJZAHSHAHDJ EVET,Text
2024-12-10 15:59:12,Azra,bu da bizdir bacilar,Text
2024-12-10 16:23:55,Gülbin,YENİRRRRR,Text
2024-12-10 16:24:13,Gülbin,celebrity crush,Text
2024-12-10 16:59:13,Azra,lutfenn,Text
2024-12-10 18:59:16,Gülbin,küçük hüsamettin,Text
2024-12-10 19:02:13,Azra,HSBXBAHAHAHAHAAHAH,Text
2024-12-10 19:02:20,Azra,BACIMMMMIN TATLILIK,Text
2024-12-10 21:07:21,Duru,MMMHHHH MÜKEMMELSİN,Text
2024-12-10 21:07:28,Duru,VE EYELINERININ HARİKALIĞI,Text
2024-12-10 21:09:18,Duru,konuştuk,Text
2024-12-10 21:09:36,Duru,HAJZJWKZJWMXKWJ DELİRCEM TİPE BAK,Text
2024-12-10 21:42:34,Gülbin,selen dedi ki dün yk grubuna o nası bi özgüven yazmışlar benim tiradım için,Text
2024-12-10 21:42:47,Gülbin,başka bi şey sormadım seni desteklediğim belli olmasın diye dedi ajdmdmf,Text
2024-12-10 21:42:51,Gülbin,ama GÜZEL Bİ ŞEY I GUDD,Text
2024-12-10 21:42:52,Gülbin,GUESS,Text
2024-12-10 21:43:58,Eslem,Duyduk duymadık demeyin,Text
2024-12-10 21:44:03,Eslem,Türkiyedeyim,Text
2024-12-10 22:18:30,Defne,abi supersin duru,Text
2024-12-10 22:18:36,Defne,KANKAAAA COK IYI AMKKK,Text
2024-12-10 22:18:43,Defne,LANNNN,Text
2024-12-10 22:18:44,Defne,LANNNNNN,Text
2024-12-10 22:19:05,Defne,i--,Text
